String ID,enu,Comment
admin-authentication-ldap.get.ldap.synchronization.groupType.description,"The name of the group type in LDAP, by default, groupOfNames.", 
admin-authentication-ldap.get.ldap.synchronization.personType,Person Type, 
admin-authentication-ldap.get.ldap.synchronization.personType.description,"The name of the person type in LDAP, by default, inetOrgPerson.", 
admin-authentication-ldap.get.ldap.synchronization.userEmailAttributeName,User Email Attribute Name, 
admin-authentication-ldap.get.ldap.synchronization.userEmailAttributeName.description,The attribute on person objects in LDAP to map to the email address property., 
admin-authentication-ldap.get.ldap.synchronization.userIdAttributeName,User Id Attribute Name, 
admin-authentication-ldap.get.ldap.synchronization.userIdAttributeName.description,The attribute name on people objects found in LDAP to use as the UID., 
admin-authentication-ldap.get.ldap.synchronization.userOrganizationalIdAttributeName,User Organizational Id Attribute Name, 
admin-authentication-ldap.get.ldap.synchronization.userOrganizationalIdAttributeName.description,The attribute on person objects in LDAP to map to the organizational id  property in Alfresco Content Services., 
admin-authentication-ldap.get.ldap.synchronization.queryBatchSize,Query Batch Size, 
admin-authentication-ldap.get.ldap.synchronization.queryBatchSize.description,"If set to a positive integer, this property indicates that RFC 2696 paged results should be used to split query results into batches of the specified size. This overcomes any size limits imposed by the LDAP server. If set to 0 or less, paged results will not be used.", 
admin-authentication-ldap.get.ldap.synchronization.groupDisplayNameAttributeName,Group Display Name Attribute Name, 
admin-authentication-ldap.get.ldap.synchronization.groupDisplayNameAttributeName.description,"The name of the attribute in LDAP group objects that should be mapped to the group display name, by default, description.", 
admin-authentication-ldap.get.ldap.synchronization.groupMemberAttributeName,Group Member Attribute Name, 
admin-authentication-ldap.get.ldap.synchronization.groupMemberAttributeName.description,The name of the attribute in LDAP group objects that defines the DN for its members., 
admin-authentication-ldap.get.ldap.synchronization.modifyTimestampAttributeName,Modify Timestamp Attribute Name, 
admin-authentication-ldap.get.ldap.synchronization.modifyTimestampAttributeName.description,The name of the operational attribute recording the last update time for a group or user., 
admin-authentication-ldap.get.ldap.synchronization.timestampFormat,Timestamp format, 
admin-authentication-ldap.get.ldap.synchronization.timestampFormat.description,The timestamp format. For OpenLDAP use yyyyMMddHHmmss'Z'., 
admin-authentication-ldap.get.ldap.synchronization.userFirstNameAttributeName,User First Name Attribute Name, 
admin-authentication-ldap.get.ldap.synchronization.userFirstNameAttributeName.description,The attribute on person objects in LDAP to map to the first name property., 
admin-authentication-ldap.get.ldap.synchronization.userLastNameAttributeName,User Last Name Attribute Name, 
admin-authentication-ldap.get.ldap.synchronization.userLastNameAttributeName.description,The attribute on person objects in LDAP to map to the lastName property., 
admin-authentication-ldap.get.ldap.authentication.ldap.authentication.authenticateFTP,Authenticate FTP, 
admin-authentication-ldap.get.ldap.authentication.ldap.authentication.authenticateFTP.description,If selected ldap authentication for FTP access is enabled., 
admin-authentication-ldap.get.ldap.synchronization.com.sun.jndi.ldap.connect.pool,Connection Pooling Enabled, 
admin-authentication-ldap.get.ldap.synchronization.com.sun.jndi.ldap.connect.pool.description,Enable/disable connection pooling for synchronization, 
admin-authentication-ldap.get.ldap.pooling.com.sun.jndi.ldap.connect.pool.authentication,Authentication Types Of Connections, 
admin-authentication-ldap.get.ldap.pooling.com.sun.jndi.ldap.connect.pool.authentication.description,"A list of space-separated authentication types of connections that may be pooled. Valid types are ""none"", ""simple"", and ""DIGEST-MD5"".", 
admin-authentication-ldap.get.ldap.pooling.com.sun.jndi.ldap.connect.pool.debug,Level Of Debug, 
admin-authentication-ldap.get.ldap.pooling.com.sun.jndi.ldap.connect.pool.debug.description,"A string that indicates the level of debug output to produce. Valid values are ""fine"" (trace connection creation and removal) and ""all"" (all debugging information).", 
admin-authentication-ldap.get.ldap.pooling.com.sun.jndi.ldap.connect.pool.initsize,Initial Number Of Connections, 
admin-authentication-ldap.get.ldap.pooling.com.sun.jndi.ldap.connect.pool.initsize.description,The string representation of an integer that represents the number of connections per connection identity to create when initially creating a connection for the identity., 
admin-authentication-ldap.get.ldap.pooling.com.sun.jndi.ldap.connect.pool.maxsize,Maximum Number Of Connections, 
admin-authentication-ldap.get.ldap.pooling.com.sun.jndi.ldap.connect.pool.maxsize.description,The string representation of an integer that represents the maximum number of connections per connection identity that can be maintained concurrently. Empty value means no maximum size., 
admin-authentication-ldap.get.ldap.pooling.com.sun.jndi.ldap.connect.pool.prefsize,Preferred Number Of Connections, 
admin-authentication-ldap.get.ldap.pooling.com.sun.jndi.ldap.connect.pool.prefsize.description,The string representation of an integer that represents the preferred number of connections per connection identity that should be maintained concurrently. Empty value means no preferred size., 
admin-authentication-ldap.get.ldap.pooling.com.sun.jndi.ldap.connect.pool.protocol,Protocol Types, 
admin-authentication-ldap.get.ldap.pooling.com.sun.jndi.ldap.connect.pool.protocol.description,"A list of space-separated protocol types of connections that may be pooled. Valid types are ""plain"" and ""ssl"".", 
admin-authentication-ldap.get.ldap.pooling.com.sun.jndi.ldap.connect.pool.timeout,Connection Idle Timeout, 
admin-authentication-ldap.get.ldap.pooling.com.sun.jndi.ldap.connect.pool.timeout.description,"The string representation of an integer that represents the number of milliseconds that an idle connection may remain in the pool without being closed and removed from the pool. Empty value means no timeout, connection stays in pool forever. Bad connections are automatically detected and removed from the pool by the LDAP provider", 
admin-authentication-ldap.get.ldap.pooling.com.sun.jndi.ldap.connect.timeout,Connection Timeout, 
admin-authentication-ldap.get.ldap.pooling.com.sun.jndi.ldap.connect.timeout.description,The string representation of an integer that represents the number of milliseconds to specify how long to wait for a pooled connection. Empty value means the application will wait indefinitely., 
admin-authentication-ldapad.get.ldap.authentication.page.title,Edit LDAP-AD Directory - {0}, 
admin-authentication-ldapad.get.ldap.authentication.page.intro-text,An LDAP-AD subsystem can be used for user authentication and user and group registry synchronization (export). These functions can be used in isolation or in combination. LDAP-AD is highly configurable but generally requires few changes as the defaults are set for a typical set up. Only one LDAP-AD connection can be configured here., 
admin-authentication-ldapad.get.ldap.authentication.page.instruction-link,"See <a href=""http://docs.alfresco.com/{0}/concepts/auth-ldap-intro.html"" target=""_blank"">Configuring LDAP</a> for detailed information on configuring authentication.", 
admin-authentication-ldapad.get.ldap.authentication.section,LDAP Authentication, 
admin-authentication-ldapad.get.ldap.synchronization.section,LDAP Synchronization, 
admin-authentication-ldapad.get.ldap.synchronization-advanced.section,LDAP-AD Synchronization - Advanced, 
admin-authentication-ldapad.get.ldap.synchronization-advanced.section.description,It is generally recommended that you do not change these settings., 
admin-authentication-ldapad.get.ldap.authentication.active,Authentication Enabled, 
admin-authentication-ldapad.get.ldap.authentication.active.description,"If selected, the LDAP directory will be used to authenticate users. If the LDAP directory is only to be used for synchronization then this should be deselected.", 
admin-authentication-ldapad.get.ldap.authentication.userNameFormat,User Name Format, 
admin-authentication-ldapad.get.ldap.authentication.userNameFormat.description,"Defines how the user-entered ID is passed through to LDAP. If no value is entered (the default for the LDAP subsystem), an LDAP query resolves the Distinguished Name (DN) from the user ID dynamically. This allows directories to be structured and does not require the user ID to appear in the DN. Entering a value restricts LDAP user names to a fixed format, where the placeholder %s in the value is replaced with the entered user ID to produce the ID passed to LDAP - see <a href=""http://docs.alfresco.com/{0}/concepts/auth-ldap-intro.html"" target=""_blank"">LDAP configuration properties</a> for further details.", 
admin-authentication-ldapad.get.ldap.authentication.java.naming.provider.url,LDAP Server URL, 
admin-authentication-ldapad.get.ldap.authentication.java.naming.provider.url.description,"The URL of your LDAP server, containing its name and port. The standard ports for LDAP are 389 (and 636 for SSL)", 
admin-authentication-ldapad.get.ldap.authentication.defaultAdministratorUserNames,Default Administrator User Names, 
admin-authentication-ldapad.get.ldap.authentication.defaultAdministratorUserNames.description,"If required, enter a comma separated list of user names to be considered administrators by default. If you are using LDAP for all your users, this maps an LDAP user to be an administrator user.", 
admin-authentication-ldapad.get.ldap.authentication.java.naming.security.authentication,Security, 
admin-authentication-ldapad.get.ldap.authentication.java.naming.security.authentication.description,Select a security mechanism to use to authenticate with the LDAP server. The recommended values are simple and DIGEST-MD5., 
admin-authentication-ldapad.get.ldap.synchronization.active,Synchronization Enabled, 
admin-authentication-ldapad.get.ldap.synchronization.active.description,"If selected, the LDAP directory will permit user and group synchronization. If the LDAP directory is only to be used for authentication then this should be deselected.", 
admin-authentication-ldapad.get.ldap.synchronization.java.naming.security.principal,Security Principal Name, 
admin-authentication-ldapad.get.ldap.synchronization.java.naming.security.principal.description,"The LDAP user to connect as for synchronization, if one is required by the synchronization authentication mechanism. This is the same format as the LDAP User Name Format but with a real user ID instead of %s. This account is used to retrieve the details of all users and groups in the directory so that it can synchronize its internal user and authority database. When Security is set to simple the default is cn=Manager,dc=company,dc=com.", 
admin-authentication-ldapad.get.ldap.synchronization.groupQuery,Group query, 
admin-authentication-ldapad.get.ldap.synchronization.groupQuery.description,"This query selects all objects that represent the groups to synchronize. This query is used in full synchronization mode, which by default is scheduled every 24 hours.", 
admin-authentication-ldapad.get.ldap.synchronization.userSearchBase,User Search Base, 
admin-authentication-ldapad.get.ldap.synchronization.userSearchBase.description,The DN that user queries start from., 
admin-authentication-ldapad.get.ldap.synchronization.personQuery,Person Query, 
admin-authentication-ldapad.get.ldap.synchronization.personQuery.description,"This query selects all objects that represent the users to synchronize. This query is used in full synchronization mode, which by default is scheduled every 24 hours.", 
admin-authentication-ldapad.get.ldap.synchronization.java.naming.security.authentication,Security, 
admin-authentication-ldapad.get.ldap.synchronization.java.naming.security.authentication.description,Select a security mechanism to use to authenticate with the LDAP synchronization server. The recommended values are simple and DIGEST-MD5., 
admin-authentication-ldapad.get.ldap.synchronization.java.naming.security.credentials,Security Principal Credentials, 
admin-authentication-ldapad.get.ldap.synchronization.java.naming.security.credentials.description,"The password for the Security Principal Name, if required. This is only used for LDAP synchronization.", 
admin-authentication-ldapad.get.ldap.synchronization.groupSearchBase,Group Search Base, 
admin-authentication-ldapad.get.ldap.synchronization.groupSearchBase.description,The DN that group queries start from., 
admin-authentication-ldapad.get.ldap.synchronization.personDifferentialQuery,Person Differential Query, 
admin-authentication-ldapad.get.ldap.synchronization.personDifferentialQuery.description,Used in differential synchronization mode whenever a user is successfully authenticated that does not yet exist. The query selects users to synchronize that have changed since a specified time period. The placeholder {0} is used in place of the Timestamp format in the LDAP Synchronization Advanced Settings., 
admin-authentication-ldapad.get.ldap.synchronization.defaultHomeFolderProvider,Home Folder Provider, 
admin-authentication-ldapad.get.ldap.synchronization.defaultHomeFolderProvider.description,Defines how the home space is created for users created through synchronization., 
admin-authentication-ldapad.get.ldap.synchronization.groupDifferentialQuery,Group Differential Query, 
admin-authentication-ldapad.get.ldap.synchronization.groupDifferentialQuery.description,Used whenever a group is successfully authenticated that doesn't exist yet. The query selects users to synchronize that have changed since a specified time period., 
admin-authentication-ldapad.get.ldap.synchronization.groupIdAttributeName,Group Id Attribute Name, 
admin-authentication-ldapad.get.ldap.synchronization.groupIdAttributeName.description,"The name of the attribute in LDAP group objects that should be mapped to the group name, by default, cn", 
admin-authentication-ldapad.get.ldap.synchronization.groupType,Group Type, 
admin-authentication-ldapad.get.ldap.synchronization.groupType.description,"The name of the group type in LDAP, by default, groupOfNames", 
admin-authentication-ldapad.get.ldap.synchronization.personType,Person Type, 
admin-authentication-ldapad.get.ldap.synchronization.personType.description,"The name of the person type in LDAP, by default, inetOrgPerson", 
admin-authentication-ldapad.get.ldap.synchronization.userEmailAttributeName,User Email Attribute Name, 
admin-authentication-ldapad.get.ldap.synchronization.userEmailAttributeName.description,The attribute on person objects in LDAP to map to the email address property, 
admin-authentication-ldapad.get.ldap.synchronization.userIdAttributeName,User Id Attribute Name, 
admin-authentication-ldapad.get.ldap.synchronization.userIdAttributeName.description,The attribute name on people objects found in LDAP to use as the UID, 
admin-authentication-ldapad.get.ldap.synchronization.userOrganizationalIdAttributeName,User Organizational Id Attribute Name, 
admin-authentication-ldapad.get.ldap.synchronization.userOrganizationalIdAttributeName.description,The attribute on person objects in LDAP to map to the organizational ID property., 
admin-authentication-ldapad.get.ldap.synchronization.queryBatchSize,Query Batch Size, 
admin-authentication-ldapad.get.ldap.synchronization.queryBatchSize.description,"If set to a positive integer, this property indicates that RFC 2696 paged results should be used to split query results into batches of the specified size. This overcomes any size limits imposed by the LDAP server. If set to 0 or less, paged results will not be used.", 
admin-authentication-ldapad.get.ldap.synchronization.groupDisplayNameAttributeName,Group Display Name Attribute Name, 
admin-authentication-ldapad.get.ldap.synchronization.groupDisplayNameAttributeName.description,"The name of the attribute in LDAP group objects that should be mapped to the group display name, by default, description.", 
admin-authentication-ldapad.get.ldap.synchronization.groupMemberAttributeName,Group Member Attribute Name, 
admin-authentication-ldapad.get.ldap.synchronization.groupMemberAttributeName.description,The name of the attribute in LDAP group objects that defines the DN for its members, 
admin-authentication-ldapad.get.ldap.synchronization.modifyTimestampAttributeName,Modify Timestamp Attribute Name, 
admin-authentication-ldapad.get.ldap.synchronization.modifyTimestampAttributeName.description,The name of the operational attribute recording the last update time for a group or user., 
admin-authentication-ldapad.get.ldap.synchronization.timestampFormat,Timestamp format, 
admin-authentication-ldapad.get.ldap.synchronization.timestampFormat.description,The timestamp format. For LDAP Active Directory use yyyyMMddHHmmss'.0Z', 
admin-authentication-ldapad.get.ldap.synchronization.userFirstNameAttributeName,User First Name Attribute Name, 
admin-authentication-ldapad.get.ldap.synchronization.userFirstNameAttributeName.description,The attribute on person objects in LDAP to map to the lastName property, 
admin-authentication-ldapad.get.ldap.synchronization.userLastNameAttributeName,User Last Name Attribute Name, 
admin-authentication-ldapad.get.ldap.synchronization.userLastNameAttributeName.description,The attribute on person objects in LDAP to map to the lastName property in Alfresco Content Services, 
admin-authentication-ldapad.get.ldap.synchronization.attributeBatchSize,Attribute Batch Size, 
admin-authentication-ldapad.get.ldap.synchronization.attributeBatchSize.description,"If positive, this property indicates that range retrieval should be used to fetch multi-valued attributes (such as member) in batches of the specified size. Overcomes any size limits imposed by Active Directory.", 
admin-authentication-ldapad.get.ldap.authentication.ldap.authentication.authenticateFTP,Authenticate FTP, 
admin-authentication-ldapad.get.ldap.authentication.ldap.authentication.authenticateFTP.description,If selected ldap authentication for FTP access is enabled., 
admin-authentication-ldapad.get.ldap.synchronization.com.sun.jndi.ldap.connect.pool,Connection Pooling Enabled, 
admin-authentication-ldapad.get.ldap.synchronization.com.sun.jndi.ldap.connect.pool.description,Enable/disable connection pooling for synchronization, 
admin-authentication-ldapad.get.ldap.pooling.com.sun.jndi.ldap.connect.pool.authentication,Authentication Types Of Connections, 
admin-authentication-ldapad.get.ldap.pooling.com.sun.jndi.ldap.connect.pool.authentication.description,"A list of space-separated authentication types of connections that may be pooled. Valid types are ""none"", ""simple"", and ""DIGEST-MD5"".", 
admin-authentication-ldapad.get.ldap.pooling.com.sun.jndi.ldap.connect.pool.debug,Level Of Debug, 
admin-authentication-ldapad.get.ldap.pooling.com.sun.jndi.ldap.connect.pool.debug.description,"A string that indicates the level of debug output to produce. Valid values are ""fine"" (trace connection creation and removal) and ""all"" (all debugging information).", 
admin-authentication-ldapad.get.ldap.pooling.com.sun.jndi.ldap.connect.pool.initsize,Initial Number Of Connections, 
admin-authentication-ldapad.get.ldap.pooling.com.sun.jndi.ldap.connect.pool.initsize.description,The string representation of an integer that represents the number of connections per connection identity to create when initially creating a connection for the identity., 
admin-authentication-ldapad.get.ldap.pooling.com.sun.jndi.ldap.connect.pool.maxsize,Maximum Number Of Connections, 
admin-authentication-ldapad.get.ldap.pooling.com.sun.jndi.ldap.connect.pool.maxsize.description,The string representation of an integer that represents the maximum number of connections per connection identity that can be maintained concurrently. Empty value means no maximum size., 
admin-authentication-ldapad.get.ldap.pooling.com.sun.jndi.ldap.connect.pool.prefsize,Preferred Number Of Connections, 
admin-authentication-ldapad.get.ldap.pooling.com.sun.jndi.ldap.connect.pool.prefsize.description,The string representation of an integer that represents the preferred number of connections per connection identity that should be maintained concurrently. Empty value means no preferred size., 
admin-authentication-ldapad.get.ldap.pooling.com.sun.jndi.ldap.connect.pool.protocol,Protocol Types, 
admin-authentication-ldapad.get.ldap.pooling.com.sun.jndi.ldap.connect.pool.protocol.description,"A list of space-separated protocol types of connections that may be pooled. Valid types are ""plain"" and ""ssl"".", 
admin-authentication-ldapad.get.ldap.pooling.com.sun.jndi.ldap.connect.pool.timeout,Connection Idle Timeout, 
admin-authentication-ldapad.get.ldap.pooling.com.sun.jndi.ldap.connect.pool.timeout.description,"The string representation of an integer that represents the number of milliseconds that an idle connection may remain in the pool without being closed and removed from the pool. Empty value means no timeout, connection stays in pool forever. Bad connections are automatically detected and removed from the pool by the LDAP provider", 
admin-authentication-ldapad.get.ldap.pooling.com.sun.jndi.ldap.connect.timeout,Connection Timeout, 
admin-authentication-ldapad.get.ldap.pooling.com.sun.jndi.ldap.connect.timeout.description,The string representation of an integer that represents the number of milliseconds to specify how long to wait for a pooled connection. Empty value means the application will wait indefinitely., 
admin-authentication-reset.get.reset.authentication.page.title,Reset Authentication - {0}, 
admin-authentication-reset.get.reset.authentication.page.intro-text,Reset this directory back to its initial settings., 
admin-authentication-reset.get.reset.authentication.page.warning,WARNING: You will lose all changes you have made to this directory since it was created. Please ensure you have a copy of the settings for future reference., 
admin-authentication-reset.get.reset.authentication.reset,Reset, 
admin-authentication-syncsettings.get.syncsettings.title,Synchronization Settings, 
admin-authentication-syncsettings.get.syncsettings.help-text,The synchronization settings manage the synchronization of Alfresco Content Services with all the user registries (LDAP servers) in the authentication chain., 
admin-authentication-syncsettings.get.syncsettings.help-link,"See <a href=""http://docs.alfresco.com/{0}/concepts/sync-intro.html"" target=""_blank"">Configuring synchronization</a> for more details.", 
admin-authentication-syncsettings.get.syncsettings.settings,Synchronization Settings, 
admin-authentication-syncsettings.get.syncsettings.sync-on-startup,Sync on Startup, 
admin-authentication-syncsettings.get.syncsettings.sync-on-startup.description,"Select to run synchronization on system startup. This ensures that when user registries are first configured, the bulk of the synchronization work is done on server startup, rather than on the first login.", 
admin-authentication-syncsettings.get.syncsettings.sync-missing-people,Sync When Missing People Login, 
admin-authentication-syncsettings.get.syncsettings.sync-missing-people.description,Select to run synchronization when a user is successfully authenticated who doesn't exist yet., 
admin-authentication-syncsettings.get.syncsettings.allow-deletions,Allow Deletions, 
admin-authentication-syncsettings.get.syncsettings.allow-deletions.description,If selected then local users and groups can be deleted during synchronisation when handling removals or collision resolution., 
admin-authentication-syncsettings.get.syncsettings.logging-interval,Logging Interval, 
admin-authentication-syncsettings.get.syncsettings.logging-interval.description,The number of user or group entries processed during synchronization before progress is logged at INFO level. This requires the following default entry in log4j.properties: log4j.logger.org.alfresco.repo.security.sync=info. The default is 100., 
admin-authentication-syncsettings.get.syncsettings.auto-create-people,Auto Create People On Login, 
admin-authentication-syncsettings.get.syncsettings.auto-create-people.description,"If selected, then a user with default properties is created whenever a user who doesn't exist yet is successfully authenticated, but is not found in synchronization. If not selected this allows you to restrict Alfresco Content Services to a subset of those users who could be authenticated by LDAP, and only those created by synchronization are allowed to log in. You can control the set of users in this more restricted set by overriding the user query properties of the LDAP authentication subsystem.", 
admin-authentication-syncsettings.get.syncsettings.sync-changes-only,Sync Changes Only, 
admin-authentication-syncsettings.get.syncsettings.sync-changes-only.description,"Select to run differential sync, deselect to run full sync. Regardless of this setting a differential sync may still be triggered when a user is successfully authenticated who doesn't exist yet.", 
admin-authentication-syncsettings.get.syncsettings.import-cron-expression,Import CRON Expression, 
admin-authentication-syncsettings.get.syncsettings.import-cron-expression.description,Specifies a cron expression which defines when the scheduled synchronization job should run. By default this is every 24 hours at midnight., 
admin-authentication-syncsettings.get.syncsettings.sync-worker-threads,Sync Worker Threads, 
admin-authentication-syncsettings.get.syncsettings.sync-worker-threads.description,The number of worker threads used for synchronization. The default is 1., 
admin-authentication-test.get.test.authentication.page.title,Authentication Test - {0}, 
admin-authentication-test.get.test.authentication.page.intro-text,A username and password from the target directory is required to run a full set of tests., 
admin-authentication-test.get.test.authentication.username,Username, 
admin-authentication-test.get.test.authentication.password,Password, 
admin-authentication-test.get.test.authentication.test,Run Test, 
admin-authentication-test.get.test.authentication.request.section,Authentication Test Request, 
admin-authentication-test.get.test.authentication.result.section,Authentication Test Result, 
admin-authentication-test.get.test.authentication.message.section,Authentication Message, 
admin-authentication-test.get.test.authentication.result.section.description,Details of the failure, 
admin-authentication-test.get.test.authentication.passed,Test Passed, 
admin-authentication-test.get.test.authentication.failed,Test Failed, 
admin-authentication-test.get.test.authentication.results,Test Diagnostics, 
admin-authentication-test.get.test.authentication.step.success,Success, 
admin-authentication-test.get.test.authentication.step.failed,Failed, 
admin-directorymanagement.get.directorymanagement.title,Directory Management, 
admin-directorymanagement.get.directorymanagement.help-text,You can manage users and groups internally and/or configure authentication and synchronization from multiple external directory servers. The order of the directories listed (the authentication chain) reflects the priority order in which they will be used to authenticate and synchronize users and groups. It is recommended that each user only exists in a single directory., 
admin-directorymanagement.get.directorymanagement.help-link,"See <a href=""http://docs.alfresco.com/{0}/concepts/auth-intro.html"" target=""_blank"">Alfresco Authentication and Security</a> for more details.", 
admin-directorymanagement.get.directorymanagement.auth-chain,Authentication Chain, 
admin-directorymanagement.get.directorymanagement.name,Name, 
admin-directorymanagement.get.directorymanagement.type,Type, 
admin-directorymanagement.get.directorymanagement.add,Add, 
admin-directorymanagement.get.directorymanagement.order,Order, 
admin-directorymanagement.get.directorymanagement.enabled,Enabled, 
admin-directorymanagement.get.directorymanagement.synchronized,Synchronized, 
admin-directorymanagement.get.directorymanagement.actions,Actions, 
admin-directorymanagement.get.directorymanagement.directory.alfrescoNtlm,Internal, 
admin-directorymanagement.get.directorymanagement.directory.ldap,OpenLDAP, 
admin-directorymanagement.get.directorymanagement.directory.ldap-ad,LDAP (Active Directory), 
admin-directorymanagement.get.directorymanagement.directory.kerberos,Kerberos, 
admin-directorymanagement.get.directorymanagement.directory.external,External, 
admin-directorymanagement.get.directorymanagement.action.edit,Edit, 
admin-directorymanagement.get.directorymanagement.action.test,Test, 
admin-directorymanagement.get.directorymanagement.action.reset,Reset, 
admin-directorymanagement.get.directorymanagement.action.synchronize,Test Synchronize, 
admin-directorymanagement.get.directorymanagement.action.remove,Remove, 
admin-directorymanagement.get.directorymanagement.move-up,Move Up, 
admin-directorymanagement.get.directorymanagement.move-down,Move Down, 
admin-directorymanagement.get.directorymanagement.status,Status, 
admin-directorymanagement.get.directorymanagement.status.starttime,Start Time, 
admin-directorymanagement.get.directorymanagement.status.endtime,End Time, 
admin-directorymanagement.get.directorymanagement.status.percentcomplete,Percent Complete, 
admin-directorymanagement.get.directorymanagement.status.totalresults,Total Results, 
admin-directorymanagement.get.directorymanagement.status.successful,Successful, 
admin-directorymanagement.get.directorymanagement.status.failed,Failed, 
admin-directorymanagement.get.directorymanagement.error.uniqueids,Authentication IDs must be unique., 
admin-directorymanagement.get.directorymanagement.error.external,External authentication type can only appear once in the chain., 
admin-directorymanagement.get.directorymanagement.example-directory,My Company Directory, 
admin-directorymanagement.get.directorymanagement.sync-settings,Synchronization Settings, 
admin-directorymanagement.get.directorymanagement.sync-settings-text,Settings are common to all directories for which synchronization is enabled., 
admin-directorymanagement.get.directorymanagement.run-sync,Run Synchronize, 
admin-directorymanagement.get.directorymanagement.run-sync-text,Starts the user directory sync of all users and groups., 
admin-directorymanagement.get.directorymanagement.sync-status,Directory Synchronization Status, 
admin-directorymanagement.get.directorymanagement.change-order,"Use the up and down arrows to reorder the authentication chain. Some other authentication mechanisms cannot be chained - see <a href=""http://docs.alfresco.com/{0}/concepts/auth-subsystem-types.html"" target=""_blank"">Authentication subsystem types</a> for details of authentication types supplied with Alfresco.", 
admin-directorymanagement.get.directorymanagement.external-text,"If you have an ""External"" authentication type this will always appear as the first item in the chain.", 
admin-directorymanagement.get.directorymanagement.browser-login,Browser Based Automatic Login, 
admin-directorymanagement.get.directorymanagement.browser-login-text,"Select SPENGO directory to automatically log users in via a browser, or select to disable automatic login. Other forms of Single Sign-On can be configured using the External authentication type such as CAS or Siteminder. See <a href=""http://docs.alfresco.com/{0}/tasks/auth-alfrescoexternal-sso.html"" target=""_blank"">Configuring Alfresco Share to use an external SSO</a> for more details.", 
admin-directorymanagement.get.directorymanagement.ftp-auth,FTP Authentication, 
admin-directorymanagement.get.directorymanagement.ftp-auth-text,If you are using FTP it will be authenticated using the directory chain defined above. FTP does not support external authentication., 
admin-directorymanagement.get.directorymanagement.modified-chain,The authentication chain has been modified. Changes to the chain must be saved before new items can be edited or items can be made available for Browser Based Automatic Login., 
admin-sync.get.sync.page.title,Sync User Directories, 
admin-sync.get.sync.page.intro-text,Starts the user directory sync of all users and groups., 
admin-sync.get.sync.button.title,Sync, 
admin-sync.get.sync.success,Sync Started, 
admin-sync.get.sync.failed,Sync Not Started, 
admin-user-sync-test.get.test.user.sync.page.title,Sync User Directory Test - {0}, 
admin-user-sync-test.get.test.user.sync.page.intro-text,Read Only User Directory Sync Test.   Tests whether data can be read from the specified user directory., 
admin-user-sync-test.get.test.authentication.username,Username, 
admin-user-sync-test.get.test.authentication.password,Password, 
admin-user-sync-test.get.test.user.sync.test,Run Test, 
admin-user-sync-test.get.test.user.sync.request.section,Synchronization Test Request, 
admin-user-sync-test.get.test.user.sync.result.section,Synchronization Test Result, 
admin-user-sync-test.get.test.user.sync.message.section,Synchronization Message, 
admin-user-sync-test.get.test.user.sync.result.section.description,Details of the failure, 
admin-user-sync-test.get.test.user.sync.users.section,Users, 
admin-user-sync-test.get.test.user.sync.groups.section,Groups, 
admin-user-sync-test.get.test.user.sync.active,Synchronization is active, 
admin-user-sync-test.get.test.user.sync.notactive,Synchronization is not active (test will still run), 
admin-user-sync-test.get.test.user.sync.passed,Test Passed, 
admin-user-sync-test.get.test.user.sync.failed,Test Failed, 
admin-user-sync-test.get.test.user.sync.results,Test Diagnostics, 
admin-user-sync-test.get.test.user.sync.step.success,Success, 
admin-user-sync-test.get.test.user.sync.step.failed,Failed, 
admin-fileservers.get.fileservers.title,File Servers, 
admin-fileservers.get.fileservers.intro-text,Alfresco Content Services supports access via FTP protocol. You can use this page to enable/disable this service and configure how it operates., 
admin-fileservers.get.fileservers.filesystems,File Systems, 
admin-fileservers.get.fileservers.filesystems.filesystem-name,File System Name, 
admin-fileservers.get.fileservers.filesystems.filesystem-name.description,The name given to the file system when using WebDAV or FTP., 
admin-fileservers.get.fileservers.ftp,FTP, 
admin-fileservers.get.fileservers.ftp.ftp-enabled,FTP Enabled, 
admin-fileservers.get.fileservers.ftp.ftp-enabled.description,Enables or disables the FTP server., 
admin-fileservers.get.fileservers.ftp.port,Port, 
admin-fileservers.get.fileservers.ftp.port.description,The port that the FTP server listens for connections on., 
admin-fileservers.get.fileservers.ftp.dataport-to,Dataport To, 
admin-fileservers.get.fileservers.ftp.dataport-to.description,The upper limit of the range of data ports., 
admin-fileservers.get.fileservers.ftp.dataport-from,Dataport From, 
admin-fileservers.get.fileservers.ftp.dataport-from.description,The lower limit of the range of data ports., 
admin-fileservers.get.fileservers.ftp.externalAddress,Passive mode public proxy IP, 
admin-fileservers.get.fileservers.ftp.externalAddress.description,The IP address of the front facing (public) FTP Load Balancer server, 
admin-imap.get.imap.title,IMAP Service, 
admin-imap.get.imap.intro-text,"The IMAP server allows email applications that support IMAP to connect to and interact with repositories directly from the mail client. The IMAP service can listen on either IMAP, IMAPS or both.", 
admin-imap.get.imap.imapservice,IMAP Service, 
admin-imap.get.imap.imapservice.imap.server.enabled,IMAP Server Enabled, 
admin-imap.get.imap.imapservice.imap.server.enabled.description,Enable the IMAP service., 
admin-imap.get.imap.imapservice.imap.mail.to.default,Mail TO Default, 
admin-imap.get.imap.imapservice.imap.mail.to.default.description,Default TO field used when TO field is not available e.g. when displaying documents., 
admin-imap.get.imap.imapservice.imap.server.host,Hostname, 
admin-imap.get.imap.imapservice.imap.server.host.description,The host or IP address the IMAP service will bind to., 
